customer_id,segment_name,recency_days,frequency_180d,monetary_180d,R,F,M,rfm_score,return_rate_180d,avg_discount_pct_180d,ticket_count_90d,negative_ticket_rate_90d,sessions_30d,last_visit_days_ago,engagement_score,last_campaign_received,manual_priority_bucket,churn_next_60d
CUST01431,Mid_Tier_At_Risk,12,1,903.63,5,2,3,10,1.0,0.12,1,1.0,6,5,12,new_launch,medium,1
CUST01432,Mid_Tier_At_Risk,102,1,410.51,2,2,2,6,0.0,0.25,0,0.0,2,25,2,welcome_offer,high,1
CUST01433,Mid_Tier_At_Risk,108,2,1057.64,2,4,3,9,0.5,0.35,0,0.0,8,36,8,new_launch,high,1
CUST01434,High_Value_Unhappy,5,4,1436.17,5,5,4,14,0.25,0.453,1,1.0,6,4,6,free_shipping,medium,0
CUST01435,Dormant,186,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,25,0,welcome_offer,high,1
CUST01436,Champions,20,2,2235.76,5,4,5,14,0.0,0.31,0,0.0,18,2,24,new_launch,low,0
CUST01437,Dormant,246,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,58,2,welcome_offer,high,1
CUST01438,Loyal_Slipping,157,2,2087.95,1,4,5,10,0.0,0.305,0,0.0,0,36,3,none,high,1
CUST01439,High_Value_Unhappy,0,3,4431.7,5,5,5,15,0.0,0.2,1,1.0,7,0,8,free_shipping,medium,0
CUST01440,High_Value_Unhappy,6,3,3177.64,5,5,5,15,0.0,0.283,1,1.0,3,1,3,new_launch,medium,0
CUST01441,Mid_Tier_At_Risk,322,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,7,welcome_offer,high,1
CUST01442,Loyal_Slipping,105,3,2184.02,2,5,5,12,0.333,0.217,0,0.0,9,18,13,bundle_discount,high,0
CUST01443,Champions,20,3,3298.22,5,5,5,15,0.0,0.247,0,0.0,1,9,3,welcome_offer,low,0
CUST01444,Mid_Tier_At_Risk,32,2,1096.85,4,4,3,11,0.0,0.375,0,0.0,2,3,6,welcome_offer,low,1
CUST01445,Loyal_Slipping,115,2,1969.1,2,4,5,11,0.5,0.305,0,0.0,2,29,10,new_launch,high,1
CUST01446,Mid_Tier_At_Risk,132,1,789.48,2,2,3,7,0.0,0.03,0,0.0,5,21,5,bundle_discount,high,1
CUST01447,Mid_Tier_At_Risk,18,1,1665.94,5,2,4,11,0.0,0.13,0,0.0,13,16,18,free_shipping,low,0
CUST01448,Dormant,233,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,36,1,bundle_discount,high,1
CUST01449,New_Customers,3,2,874.09,5,4,3,12,0.0,0.315,1,1.0,5,0,12,free_shipping,medium,0
CUST01450,Loyal_Slipping,126,2,1429.2,2,4,4,10,0.5,0.105,0,0.0,2,33,2,none,high,1
CUST01451,Mid_Tier_At_Risk,34,1,1506.43,4,2,4,10,0.0,0.41,1,0.0,13,7,19,bundle_discount,medium,0
CUST01452,Mid_Tier_At_Risk,116,1,1448.27,2,2,4,8,0.0,0.42,0,0.0,10,18,14,new_launch,high,1
CUST01453,Loyal_Slipping,82,2,1354.88,3,4,4,11,0.0,0.225,0,0.0,7,9,10,free_shipping,high,1
CUST01454,Champions,70,3,2311.47,3,5,5,13,0.0,0.317,0,0.0,2,13,8,bundle_discount,medium,0
CUST01455,Mid_Tier_At_Risk,335,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,60,5,free_shipping,high,1
CUST01456,New_Customers,17,1,1158.71,5,2,3,10,0.0,0.2,1,0.0,7,0,8,none,medium,0
CUST01457,Dormant,248,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,46,2,bundle_discount,high,1
CUST01458,New_Customers,52,1,1462.88,3,2,4,9,0.0,0.13,0,0.0,1,0,1,new_launch,high,1
CUST01459,Loyal_Slipping,68,3,1869.62,3,5,4,12,0.0,0.193,0,0.0,4,18,5,none,medium,0
CUST01460,Loyal_Slipping,128,3,1836.58,2,5,4,11,0.0,0.173,0,0.0,4,37,4,bundle_discount,high,1
CUST01461,Loyal_Slipping,107,2,1214.31,2,4,4,10,0.0,0.29,0,0.0,3,35,3,bundle_discount,high,0
CUST01462,Mid_Tier_At_Risk,80,1,388.39,3,2,2,7,0.0,0.21,0,0.0,3,13,8,welcome_offer,high,0
CUST01463,Mid_Tier_At_Risk,356,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,5,new_launch,high,1
CUST01464,Mid_Tier_At_Risk,42,2,1743.4,4,4,4,12,0.0,0.25,0,0.0,13,7,25,none,medium,0
CUST01465,Mid_Tier_At_Risk,10,2,670.57,5,4,2,11,0.0,0.335,0,0.0,16,0,16,none,low,0
CUST01466,Mid_Tier_At_Risk,56,2,1494.87,3,4,4,11,0.0,0.185,0,0.0,2,4,6,bundle_discount,medium,1
CUST01467,Mid_Tier_At_Risk,89,2,649.13,2,4,2,8,0.0,0.29,0,0.0,5,17,5,bundle_discount,high,1
CUST01468,Mid_Tier_At_Risk,166,1,1034.31,1,2,3,6,0.0,0.38,0,0.0,4,20,4,bundle_discount,high,1
CUST01469,New_Customers,44,1,1313.43,4,2,4,10,0.0,0.17,0,0.0,0,0,5,welcome_offer,high,0
CUST01470,Mid_Tier_At_Risk,241,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,4,bundle_discount,high,1
CUST01471,Champions,77,4,2450.75,3,5,5,13,0.0,0.36,0,0.0,8,21,8,bundle_discount,high,1
CUST01472,Mid_Tier_At_Risk,0,4,2039.77,5,5,5,15,0.0,0.305,1,0.0,3,0,6,none,medium,0
CUST01473,Champions,48,3,2475.68,3,5,5,13,0.0,0.26,0,0.0,5,9,8,none,medium,0
CUST01474,Loyal_Slipping,61,2,959.29,3,4,3,10,0.5,0.205,2,1.0,8,0,16,free_shipping,medium,1
CUST01475,Mid_Tier_At_Risk,114,1,650.36,2,2,2,6,0.0,0.27,0,0.0,0,18,0,bundle_discount,high,1
CUST01476,Dormant,127,1,370.67,2,2,1,5,0.0,0.27,0,0.0,0,29,0,bundle_discount,high,1
CUST01477,Discount_Sensitive,55,3,1828.06,3,5,4,12,0.0,0.37,0,0.0,3,13,9,none,medium,0
CUST01478,Champions,40,3,3159.76,4,5,5,14,0.0,0.143,0,0.0,10,24,13,new_launch,medium,1
CUST01479,Champions,42,4,1777.74,4,5,4,13,0.0,0.427,0,0.0,0,9,3,free_shipping,medium,0
CUST01480,Mid_Tier_At_Risk,347,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,60,3,bundle_discount,high,1
CUST01481,Loyal_Slipping,122,2,1650.56,2,4,4,10,0.0,0.34,0,0.0,4,17,7,bundle_discount,high,1
CUST01482,Mid_Tier_At_Risk,158,2,1073.55,1,4,3,8,0.0,0.29,0,0.0,1,44,6,free_shipping,high,1
CUST01483,Mid_Tier_At_Risk,7,2,783.94,5,4,3,12,0.5,0.34,0,0.0,5,7,9,none,low,0
CUST01484,Mid_Tier_At_Risk,111,1,568.21,2,3,2,7,0.0,0.25,0,0.0,1,15,1,bundle_discount,high,1
CUST01485,Champions,69,3,2973.96,3,5,5,13,0.333,0.2,0,0.0,6,17,10,none,medium,1
CUST01486,New_Customers,48,1,770.52,3,3,3,9,0.0,0.23,0,0.0,5,10,5,bundle_discount,medium,1
CUST01487,Mid_Tier_At_Risk,232,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,45,6,bundle_discount,high,1
CUST01488,High_Value_Unhappy,33,3,1749.42,4,5,4,13,0.333,0.297,1,1.0,14,3,24,welcome_offer,medium,1
CUST01489,High_Value_Unhappy,41,4,5287.87,4,5,5,14,0.0,0.253,1,1.0,9,0,9,free_shipping,medium,0
CUST01490,Loyal_Slipping,122,2,1360.72,2,4,4,10,0.0,0.285,0,0.0,3,39,3,welcome_offer,high,1
CUST01491,Loyal_Slipping,87,2,1889.89,2,4,4,10,0.0,0.245,0,0.0,6,16,6,free_shipping,high,0
CUST01492,Loyal_Slipping,62,2,2179.26,3,4,5,12,0.0,0.12,1,0.0,10,18,16,bundle_discount,medium,0
CUST01493,New_Customers,10,2,807.45,5,4,3,12,0.0,0.26,0,0.0,0,16,0,free_shipping,low,0
CUST01494,Mid_Tier_At_Risk,265,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,56,10,welcome_offer,high,1
CUST01495,Loyal_Slipping,89,3,2084.73,2,5,5,12,0.0,0.26,1,1.0,0,7,4,none,high,0
CUST01496,New_Customers,16,1,662.11,5,3,2,10,0.0,0.3,0,0.0,9,3,19,none,low,0
CUST01497,High_Value_Unhappy,35,4,2041.04,4,5,5,14,0.25,0.39,1,1.0,9,14,10,bundle_discount,medium,0
CUST01498,High_Value_Unhappy,12,4,3245.47,5,5,5,15,0.0,0.133,1,1.0,14,0,14,bundle_discount,medium,0
CUST01499,Mid_Tier_At_Risk,133,1,1510.54,2,3,4,9,0.0,0.25,0,0.0,3,28,3,welcome_offer,high,1
CUST01500,Mid_Tier_At_Risk,95,1,269.54,2,3,1,6,0.0,0.34,0,0.0,8,18,12,bundle_discount,high,0
CUST01501,Mid_Tier_At_Risk,66,2,646.43,3,4,2,9,0.0,0.51,2,1.0,6,7,7,welcome_offer,medium,1
CUST01502,Loyal_Slipping,80,2,1331.42,3,4,4,11,0.5,0.205,0,0.0,15,5,22,welcome_offer,high,0
CUST01503,Mid_Tier_At_Risk,90,1,367.27,2,3,1,6,0.0,0.33,0,0.0,8,16,8,bundle_discount,high,1
CUST01504,Mid_Tier_At_Risk,152,1,588.35,1,3,2,6,1.0,0.31,0,0.0,0,32,5,new_launch,high,1
CUST01505,Mid_Tier_At_Risk,64,1,608.83,3,3,2,8,0.0,0.4,0,0.0,2,1,10,new_launch,medium,0
CUST01506,Mid_Tier_At_Risk,140,1,318.41,2,3,1,6,0.0,0.4,0,0.0,4,32,4,none,high,1
CUST01507,Loyal_Slipping,125,2,2311.37,2,4,5,11,0.5,0.19,0,0.0,5,33,6,none,high,1
CUST01508,New_Customers,3,1,845.65,5,3,3,11,0.0,0.26,0,0.0,10,3,24,free_shipping,low,0
CUST01509,High_Value_Unhappy,6,3,1236.7,5,5,4,14,0.333,0.37,1,1.0,17,0,17,none,medium,0
CUST01510,Loyal_Slipping,132,2,1667.1,2,4,4,10,0.0,0.315,0,0.0,7,32,14,free_shipping,high,1
CUST01511,Loyal_Slipping,88,4,2601.14,2,5,5,12,0.0,0.135,0,0.0,11,28,18,none,high,0
CUST01512,Mid_Tier_At_Risk,43,1,703.24,4,3,3,10,0.0,0.23,1,0.0,3,11,6,bundle_discount,medium,0
CUST01513,Dormant,131,1,1062.28,2,3,3,8,0.0,0.41,0,0.0,0,35,0,free_shipping,high,1
CUST01514,Loyal_Slipping,82,3,1466.5,3,5,4,12,0.0,0.233,0,0.0,5,23,14,welcome_offer,high,0
CUST01515,Loyal_Slipping,96,3,3057.74,2,5,5,12,0.0,0.217,0,0.0,4,20,4,welcome_offer,high,0
CUST01516,Mid_Tier_At_Risk,172,1,421.68,1,3,2,6,0.0,0.41,0,0.0,15,34,22,bundle_discount,high,1
CUST01517,Mid_Tier_At_Risk,87,1,628.81,2,3,2,7,0.0,0.19,0,0.0,4,23,8,none,high,1
CUST01518,Dormant,485,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,1,new_launch,high,1
CUST01519,Loyal_Slipping,105,3,3216.75,2,5,5,12,0.0,0.167,0,0.0,0,20,0,free_shipping,high,0
CUST01520,New_Customers,19,1,333.93,5,3,1,9,0.0,0.18,0,0.0,10,12,10,bundle_discount,low,0
CUST01521,Mid_Tier_At_Risk,10,2,1070.14,5,4,3,12,0.0,0.2,0,0.0,2,0,2,bundle_discount,low,0
CUST01522,Mid_Tier_At_Risk,68,1,882.29,3,3,3,9,0.0,0.33,0,0.0,2,16,8,new_launch,medium,1
CUST01523,Mid_Tier_At_Risk,15,4,3702.28,5,5,5,15,0.25,0.328,1,0.0,1,0,6,none,medium,0
CUST01524,New_Customers,19,1,2078.4,5,3,5,13,0.0,0.0,1,0.0,5,0,8,bundle_discount,medium,0
CUST01525,Mid_Tier_At_Risk,56,2,1514.06,3,4,4,11,0.0,0.235,0,0.0,1,19,1,welcome_offer,medium,0
CUST01526,High_Value_Unhappy,9,2,2585.39,5,4,5,14,0.5,0.265,2,1.0,7,2,14,welcome_offer,medium,0
CUST01527,Mid_Tier_At_Risk,326,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,5,free_shipping,high,1
CUST01528,Mid_Tier_At_Risk,105,1,424.84,2,3,2,7,0.0,0.55,0,0.0,13,10,13,new_launch,high,1
CUST01529,Dormant,194,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,39,0,none,high,1
CUST01530,Mid_Tier_At_Risk,182,0,0.0,1,1,1,3,0.0,0.0,0,0.0,7,35,15,welcome_offer,high,1
CUST01531,Mid_Tier_At_Risk,222,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,48,8,bundle_discount,high,1
CUST01532,Mid_Tier_At_Risk,159,1,776.24,1,3,3,7,0.0,0.25,0,0.0,6,29,10,welcome_offer,high,1
CUST01533,Mid_Tier_At_Risk,167,1,697.43,1,3,3,7,0.0,0.21,0,0.0,6,22,9,new_launch,high,1
CUST01534,Mid_Tier_At_Risk,22,1,416.32,4,3,2,9,0.0,0.24,0,0.0,7,15,8,bundle_discount,low,0
CUST01535,Champions,8,5,2197.52,5,5,5,15,0.2,0.422,0,0.0,9,6,21,welcome_offer,low,0
CUST01536,New_Customers,7,1,1059.82,5,3,3,11,0.0,0.3,1,0.0,2,0,2,new_launch,medium,0
CUST01537,Mid_Tier_At_Risk,123,1,355.81,2,3,1,6,0.0,0.32,0,0.0,3,34,3,welcome_offer,high,1
CUST01538,Mid_Tier_At_Risk,80,1,346.25,3,3,1,7,0.0,0.32,0,0.0,8,17,12,welcome_offer,high,0
CUST01539,Mid_Tier_At_Risk,158,1,643.65,1,3,2,6,0.0,0.27,0,0.0,0,29,3,new_launch,high,1
CUST01540,Mid_Tier_At_Risk,195,0,0.0,1,1,1,3,0.0,0.0,0,0.0,4,29,9,bundle_discount,high,1
CUST01541,Mid_Tier_At_Risk,64,1,626.47,3,3,2,8,0.0,0.36,0,0.0,5,26,6,new_launch,medium,0
CUST01542,New_Customers,4,1,382.91,5,3,2,10,0.0,0.58,0,0.0,15,0,16,free_shipping,low,0
CUST01543,Mid_Tier_At_Risk,131,1,1270.64,2,3,4,9,0.0,0.3,0,0.0,8,31,17,new_launch,high,1
CUST01544,Loyal_Slipping,113,2,1196.51,2,4,4,10,0.0,0.37,0,0.0,11,29,17,new_launch,high,0
CUST01545,Mid_Tier_At_Risk,106,1,806.94,2,3,3,8,0.0,0.16,0,0.0,4,28,6,none,high,1
CUST01546,Mid_Tier_At_Risk,22,2,599.02,4,4,2,10,0.0,0.42,2,0.5,4,0,11,free_shipping,medium,0
CUST01547,Mid_Tier_At_Risk,99,2,881.65,2,4,3,9,0.0,0.275,0,0.0,4,16,8,bundle_discount,high,1
CUST01548,Mid_Tier_At_Risk,49,1,497.12,3,3,2,8,0.0,0.21,0,0.0,2,18,2,free_shipping,medium,0
CUST01549,Mid_Tier_At_Risk,167,1,708.07,1,3,3,7,0.0,0.24,0,0.0,15,45,15,bundle_discount,high,1
CUST01550,Loyal_Slipping,109,4,1841.6,2,5,4,11,0.0,0.27,0,0.0,5,37,9,new_launch,high,1
CUST01551,New_Customers,69,1,674.67,3,3,2,8,0.0,0.24,0,0.0,11,18,11,welcome_offer,medium,0
CUST01552,Mid_Tier_At_Risk,108,2,999.14,2,4,3,9,0.0,0.355,0,0.0,3,19,3,new_launch,high,1
CUST01553,Mid_Tier_At_Risk,153,1,381.8,1,3,2,6,0.0,0.25,0,0.0,4,27,8,new_launch,high,1
CUST01554,Loyal_Slipping,75,2,2807.29,3,4,5,12,0.0,0.315,0,0.0,8,4,12,none,medium,0
CUST01555,New_Customers,30,1,329.17,4,3,1,8,0.0,0.28,1,1.0,5,9,12,bundle_discount,medium,0
CUST01556,Mid_Tier_At_Risk,37,2,729.47,4,4,3,11,0.0,0.27,0,0.0,1,0,8,free_shipping,medium,0
CUST01557,Mid_Tier_At_Risk,41,1,452.3,4,3,2,9,0.0,0.19,0,0.0,9,22,11,free_shipping,medium,0
CUST01558,Dormant,210,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,38,1,new_launch,high,1
CUST01559,Loyal_Slipping,93,3,1317.97,2,5,4,11,0.333,0.347,1,0.0,5,8,12,new_launch,high,1
CUST01560,Mid_Tier_At_Risk,8,2,1018.83,5,4,3,12,0.5,0.345,0,0.0,14,6,21,free_shipping,low,0
CUST01561,Mid_Tier_At_Risk,153,1,567.89,1,3,2,6,0.0,0.21,0,0.0,5,16,14,none,high,1
CUST01562,High_Value_Unhappy,51,2,1271.3,3,4,4,11,0.5,0.25,1,1.0,17,4,17,none,medium,0
CUST01563,High_Value_Unhappy,20,2,1279.74,5,4,4,13,0.5,0.07,1,1.0,0,0,0,none,medium,1
CUST01564,Mid_Tier_At_Risk,236,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,45,5,free_shipping,high,1
CUST01565,Mid_Tier_At_Risk,41,1,659.77,4,3,2,9,0.0,0.27,0,0.0,4,8,7,free_shipping,medium,0
CUST01566,Mid_Tier_At_Risk,5,1,486.05,5,3,2,10,0.0,0.35,0,0.0,0,6,0,new_launch,high,0
CUST01567,Mid_Tier_At_Risk,345,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,60,8,free_shipping,high,1
CUST01568,Mid_Tier_At_Risk,178,1,831.95,1,3,3,7,0.0,0.14,0,0.0,2,31,4,welcome_offer,high,1
CUST01569,Loyal_Slipping,81,1,1205.91,3,3,4,10,0.0,0.17,0,0.0,20,22,20,new_launch,high,0
CUST01570,Mid_Tier_At_Risk,144,2,551.33,2,4,2,8,0.0,0.41,0,0.0,2,34,5,new_launch,high,1
CUST01571,Mid_Tier_At_Risk,253,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,51,5,new_launch,high,1
CUST01572,Mid_Tier_At_Risk,227,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,45,6,none,high,1
CUST01573,Loyal_Slipping,78,3,2463.27,3,5,5,13,0.0,0.29,1,1.0,7,13,7,free_shipping,high,0
CUST01574,Loyal_Slipping,161,2,2180.97,1,4,5,10,0.0,0.345,0,0.0,2,35,5,welcome_offer,high,1
CUST01575,Dormant,165,1,1350.03,1,3,4,8,0.0,0.14,0,0.0,1,42,2,free_shipping,high,1
CUST01576,Loyal_Slipping,82,1,1953.76,3,3,5,11,1.0,0.1,1,1.0,10,23,12,welcome_offer,high,1
CUST01577,Mid_Tier_At_Risk,107,1,343.71,2,3,1,6,1.0,0.42,0,0.0,3,16,3,none,high,1
CUST01578,New_Customers,10,1,1222.13,5,3,4,12,0.0,0.12,0,0.0,4,0,14,free_shipping,low,0
CUST01579,Champions,45,5,4218.4,4,5,5,14,0.0,0.27,0,0.0,9,16,12,free_shipping,medium,1
CUST01580,New_Customers,18,2,912.24,5,4,3,12,0.0,0.315,0,0.0,14,10,22,free_shipping,low,0
CUST01581,High_Value_Unhappy,22,3,2148.76,4,5,5,14,0.333,0.26,1,1.0,6,5,6,new_launch,medium,0
CUST01582,Mid_Tier_At_Risk,58,2,1139.38,3,4,3,10,0.5,0.235,1,1.0,5,14,8,free_shipping,medium,0
CUST01583,Mid_Tier_At_Risk,261,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,42,9,new_launch,high,1
CUST01584,Mid_Tier_At_Risk,0,2,1098.94,5,4,3,12,0.0,0.28,0,0.0,6,0,7,none,low,0
CUST01585,New_Customers,23,1,327.29,4,3,1,8,0.0,0.32,0,0.0,4,9,11,none,low,1
CUST01586,New_Customers,25,1,788.8,4,3,3,10,0.0,0.25,1,1.0,7,0,13,new_launch,medium,0
CUST01587,Loyal_Slipping,129,2,1403.63,2,4,4,10,0.0,0.39,0,0.0,10,39,10,welcome_offer,high,1
CUST01588,Loyal_Slipping,145,3,1959.15,2,5,5,12,0.0,0.19,0,0.0,2,38,2,none,high,1
CUST01589,Mid_Tier_At_Risk,147,1,460.78,2,3,2,7,0.0,0.23,0,0.0,1,24,3,welcome_offer,high,1
CUST01590,Loyal_Slipping,129,2,1250.94,2,4,4,10,0.0,0.19,0,0.0,8,29,12,none,high,1
CUST01591,Loyal_Slipping,136,2,2478.69,2,4,5,11,0.0,0.3,0,0.0,4,23,4,bundle_discount,high,1
CUST01592,Mid_Tier_At_Risk,117,1,500.86,2,3,2,7,0.0,0.21,0,0.0,8,26,11,bundle_discount,high,0
CUST01593,New_Customers,30,1,675.24,4,3,2,9,0.0,0.24,0,0.0,18,0,27,welcome_offer,low,1
CUST01594,Mid_Tier_At_Risk,43,2,1570.28,4,4,4,12,0.0,0.28,0,0.0,2,0,7,new_launch,medium,0
CUST01595,Mid_Tier_At_Risk,59,1,531.64,3,3,2,8,0.0,0.27,0,0.0,8,11,14,free_shipping,medium,0
CUST01596,Mid_Tier_At_Risk,60,3,1798.04,3,5,4,12,0.333,0.313,0,0.0,7,13,10,free_shipping,medium,0
CUST01597,Mid_Tier_At_Risk,40,1,509.02,4,3,2,9,0.0,0.42,1,0.0,4,17,4,free_shipping,medium,0
CUST01598,Mid_Tier_At_Risk,68,1,292.55,3,3,1,7,0.0,0.31,0,0.0,4,0,10,none,medium,0
CUST01599,Mid_Tier_At_Risk,82,1,307.89,3,3,1,7,0.0,0.24,0,0.0,3,35,9,new_launch,high,1
CUST01600,Mid_Tier_At_Risk,0,1,657.78,5,3,2,10,0.0,0.43,0,0.0,2,9,2,free_shipping,low,1
CUST01601,Mid_Tier_At_Risk,49,2,1021.85,3,4,3,10,0.0,0.21,1,0.0,6,1,9,free_shipping,medium,0
CUST01602,Champions,22,3,1334.57,4,5,4,13,0.0,0.407,0,0.0,8,7,12,free_shipping,low,0
CUST01603,Dormant,166,1,455.96,1,3,2,6,1.0,0.24,0,0.0,0,27,0,bundle_discount,high,1
CUST01604,Mid_Tier_At_Risk,49,3,1407.27,3,5,4,12,0.0,0.33,0,0.0,17,33,23,free_shipping,medium,0
CUST01605,New_Customers,20,1,1057.43,5,3,3,11,0.0,0.18,0,0.0,3,0,3,none,low,0
CUST01606,Dormant,180,1,282.09,1,3,1,5,0.0,0.45,0,0.0,1,36,1,none,high,1
CUST01607,Mid_Tier_At_Risk,155,1,1515.3,1,3,4,8,0.0,0.23,0,0.0,7,37,7,none,high,1
CUST01608,Mid_Tier_At_Risk,26,1,501.47,4,3,2,9,0.0,0.27,0,0.0,1,17,7,welcome_offer,high,0
CUST01609,Mid_Tier_At_Risk,69,1,689.75,3,3,3,9,0.0,0.35,1,0.0,4,4,6,welcome_offer,medium,1
CUST01610,Champions,69,4,2593.45,3,5,5,13,0.25,0.348,0,0.0,4,12,11,new_launch,medium,0
CUST01611,Champions,28,4,2180.72,4,5,5,14,0.0,0.29,0,0.0,1,6,12,welcome_offer,low,0
CUST01612,Dormant,283,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,1,welcome_offer,high,1
CUST01613,Mid_Tier_At_Risk,255,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,60,3,none,high,1
CUST01614,Loyal_Slipping,103,2,1352.11,2,4,4,10,0.5,0.3,0,0.0,4,4,4,bundle_discount,high,0
CUST01615,High_Value_Unhappy,1,3,1862.39,5,5,4,14,0.0,0.263,1,1.0,3,3,3,none,medium,0
CUST01616,Mid_Tier_At_Risk,160,1,1177.41,1,3,3,7,0.0,0.19,0,0.0,4,17,12,free_shipping,high,1
CUST01617,Loyal_Slipping,71,2,1632.85,3,4,4,11,0.0,0.23,1,1.0,9,6,9,new_launch,medium,1
CUST01618,Mid_Tier_At_Risk,84,1,426.08,3,3,2,8,0.0,0.43,0,0.0,2,30,2,welcome_offer,high,1
CUST01619,Champions,2,3,1148.84,5,5,3,13,0.0,0.36,0,0.0,8,5,12,welcome_offer,low,0
CUST01620,Champions,4,4,2409.04,5,5,5,15,0.0,0.302,0,0.0,7,2,15,none,low,0
CUST01621,Mid_Tier_At_Risk,26,3,2561.91,4,5,5,14,0.0,0.147,1,0.0,10,3,19,free_shipping,medium,0
CUST01622,Mid_Tier_At_Risk,15,2,888.17,5,4,3,12,0.0,0.44,0,0.0,6,4,13,welcome_offer,low,0
CUST01623,Mid_Tier_At_Risk,359,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,60,6,bundle_discount,high,1
CUST01624,Champions,75,4,2439.45,3,5,5,13,0.25,0.27,0,0.0,11,11,11,new_launch,medium,0
CUST01625,Mid_Tier_At_Risk,10,2,679.18,5,4,2,11,0.0,0.27,1,0.0,7,3,11,new_launch,medium,0
CUST01626,Champions,28,3,2085.26,4,5,5,14,0.0,0.313,0,0.0,6,1,6,welcome_offer,low,1
CUST01627,Mid_Tier_At_Risk,295,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,53,3,none,high,1
CUST01628,Mid_Tier_At_Risk,180,1,399.53,1,3,2,6,1.0,0.31,0,0.0,4,25,4,free_shipping,high,1
CUST01629,Loyal_Slipping,81,2,1120.0,3,4,3,10,0.0,0.295,0,0.0,1,18,1,free_shipping,high,1
CUST01630,High_Value_Unhappy,19,3,3394.53,5,5,5,15,0.333,0.23,1,1.0,6,10,11,none,medium,0
CUST01631,Mid_Tier_At_Risk,2,3,2040.85,5,5,5,15,0.0,0.323,1,0.0,14,0,19,bundle_discount,medium,0
CUST01632,New_Customers,6,1,1472.62,5,3,4,12,0.0,0.33,0,0.0,4,11,4,welcome_offer,low,1
CUST01633,Mid_Tier_At_Risk,55,2,859.67,3,4,3,10,0.0,0.39,1,1.0,3,19,6,free_shipping,medium,0
CUST01634,Mid_Tier_At_Risk,40,1,668.05,4,3,2,9,0.0,0.4,0,0.0,6,5,6,none,medium,1
CUST01635,High_Value_Unhappy,42,2,1322.05,4,4,4,12,0.5,0.225,1,1.0,10,5,18,none,medium,0
CUST01636,New_Customers,16,1,310.14,5,3,1,9,0.0,0.44,0,0.0,10,9,19,free_shipping,low,0
CUST01637,Discount_Sensitive,29,5,4002.06,4,5,5,14,0.0,0.368,1,0.0,8,19,16,free_shipping,medium,0
CUST01638,Mid_Tier_At_Risk,31,2,1665.11,4,4,4,12,0.0,0.26,0,0.0,9,22,14,free_shipping,low,0
CUST01639,Mid_Tier_At_Risk,166,1,1450.38,1,3,4,8,0.0,0.0,0,0.0,3,29,3,welcome_offer,high,1
CUST01640,Mid_Tier_At_Risk,105,1,464.57,2,3,2,7,0.0,0.35,0,0.0,6,12,6,welcome_offer,high,1
CUST01641,Mid_Tier_At_Risk,101,1,608.86,2,3,2,7,0.0,0.0,0,0.0,13,22,13,welcome_offer,high,0
CUST01642,Champions,4,3,3151.98,5,5,5,15,0.0,0.33,0,0.0,5,0,10,welcome_offer,low,0
CUST01643,Mid_Tier_At_Risk,182,0,0.0,1,1,1,3,0.0,0.0,0,0.0,5,30,13,free_shipping,high,1
CUST01644,Mid_Tier_At_Risk,118,2,818.79,2,4,3,9,0.5,0.195,0,0.0,5,8,14,bundle_discount,high,1
CUST01645,Champions,74,3,2748.62,3,5,5,13,0.0,0.26,0,0.0,9,14,15,new_launch,medium,0
CUST01646,Champions,66,4,2483.29,3,5,5,13,0.0,0.213,0,0.0,10,5,10,new_launch,medium,0
CUST01647,Champions,10,4,3321.39,5,5,5,15,0.0,0.182,0,0.0,8,0,8,welcome_offer,low,0
CUST01648,Mid_Tier_At_Risk,150,1,540.77,1,3,2,6,0.0,0.19,0,0.0,2,23,12,welcome_offer,high,0
CUST01649,Dormant,243,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,56,1,bundle_discount,high,1
